Label,W3,W4
1,70.32,60.31
0,81.03,90.71
1,87.15,77.80
0,74.65,85.18
1,105.56,93.65
1,97.50,85.15
1,93.86,60.51
0,79.72,89.74
0,75.05,85.75
1,142.93,126.86
1,101.64,82.19
1,81.64,63.78
0,78.11,88.76
0,78.33,89.46
1,78.05,64.50
0,79.26,88.54
0,78.73,88.68
1,103.99,90.45
1,85.79,73.98
1,78.54,65.95
0,74.81,85.27
1,97.30,87.32
1,98.37,86.71
0,75.63,84.98
0,73.40,82.87
0,81.08,90.91
1,59.48,50.61
1,94.66,81.89
0,77.05,86.55
0,76.19,85.16
0,74.03,81.78
0,73.17,82.64
1,83.71,64.93
1,82.84,66.86
0,70.27,79.90
1,79.13,68.31
1,72.74,57.76
0,75.84,85.66
0,72.59,82.40
1,61.80,45.04
0,69.46,78.64
1,113.98,96.67
0,73.06,81.90
1,82.13,71.79
1,68.49,59.72
0,76.99,87.92
0,73.57,82.08
1,60.61,50.81
0,79.62,90.12
0,74.97,83.75
1,90.97,75.53
0,75.22,85.40
0,75.80,85.36
0,70.75,79.93
0,77.89,87.02
1,72.48,62.10
0,77.69,88.03
1,79.71,67.63
0,73.13,82.94
0,77.63,87.44
1,63.44,46.90
1,151.16,138.01
0,71.80,81.72
0,73.07,81.27
1,68.82,58.47
0,71.06,79.76
0,78.43,88.60
1,165.50,149.97
1,97.06,84.63
1,105.00,84.94
0,79.71,89.62
1,89.09,75.84
1,98.17,86.86
1,51.48,39.52
0,72.25,81.51
1,58.61,32.46
0,78.10,87.42
0,74.06,82.93
0,78.82,89.40
0,71.24,80.85
0,77.30,85.65
0,71.40,81.53
0,75.99,87.41
0,71.52,81.91
0,77.28,88.14
0,75.78,86.19
0,81.80,91.90
0,77.83,88.67
1,66.34,56.58
1,71.95,53.07
1,87.91,74.40
0,72.02,81.29
1,73.38,65.48
0,88.82,98.62
0,70.32,78.60
0,76.90,86.26
0,76.05,85.70
1,67.20,57.35
1,76.81,66.33
1,89.47,77.57
0,80.89,90.46
1,107.79,94.15
0,80.84,90.73
0,72.69,81.74
0,81.27,92.06
1,102.67,89.90
0,80.94,91.36
1,77.63,67.95
1,74.30,65.39
0,83.72,93.47
0,79.45,90.90
0,81.63,92.56
0,72.02,81.99
1,90.78,79.30
1,98.12,80.86
1,86.58,74.80
1,62.20,50.78
0,78.73,87.55
1,94.20,81.64
0,75.01,84.35
0,73.05,82.52
1,64.08,48.28
1,54.99,44.45
0,70.32,79.74
0,76.93,87.38
1,88.08,75.03
1,81.09,67.32
1,113.96,100.93
1,86.47,70.92
0,76.14,86.80
1,116.73,99.11
0,75.71,84.23
1,127.40,113.33
1,85.04,76.00
1,82.38,71.82
1,101.56,86.52
1,115.53,101.82
0,74.37,82.47
0,76.04,84.10
1,117.04,102.64
0,77.44,87.50
0,73.71,82.17
1,80.14,69.16
1,64.63,48.07
1,50.64,33.26
1,81.61,68.19
0,78.91,89.45
1,64.64,50.93
0,72.15,80.14
0,76.38,87.28
1,100.63,87.33
1,92.04,80.12
1,64.90,49.72
1,74.54,63.81
1,78.45,68.60
0,79.35,89.71
1,88.31,74.41
0,78.01,88.47
1,133.60,119.51
0,73.36,83.22
0,68.82,77.75
0,73.46,82.37
1,84.59,74.81
0,85.30,97.01
1,115.28,101.03
1,72.48,64.52
1,97.19,85.11
0,73.70,83.18
0,72.26,81.62
1,69.73,59.94
1,116.04,104.67
1,60.01,49.19
1,82.74,69.44
0,79.83,89.41
1,85.29,67.94
0,78.17,89.49
0,68.08,77.18
1,77.25,56.26
0,71.21,80.68
1,99.17,87.83
1,51.14,31.69
1,80.06,70.99
1,123.62,109.48
0,74.78,83.42
1,69.30,57.43
0,77.47,86.81
1,99.87,86.06
0,72.63,82.98
0,76.58,84.73
0,75.56,85.09
1,94.16,77.58
1,75.31,65.43
1,95.92,80.74
1,71.47,59.44
0,74.67,84.27
0,68.39,78.85
0,78.31,85.48
0,74.95,84.20
0,70.49,78.41
1,64.94,58.75
0,71.61,78.64
0,70.35,79.64
0,71.17,80.47
1,74.14,58.49
1,64.81,41.20
0,72.24,79.51
1,83.24,71.10
1,98.14,84.23
1,72.50,60.81
1,58.29,47.23
0,72.08,81.97
0,74.10,83.56
1,56.66,46.50
0,77.55,85.84
1,63.45,39.57
1,84.27,70.73
0,68.53,77.08
1,81.05,67.96
1,78.81,66.86
1,133.75,119.43
0,75.95,85.26
1,134.27,122.19
0,73.25,82.13
1,103.84,86.75
0,77.60,87.39
0,76.12,86.20
1,92.82,82.59
0,71.90,80.51
0,78.29,89.11
1,82.92,70.10
0,69.71,78.69
1,112.95,98.24
1,39.15,23.83
1,82.06,69.26
1,88.58,65.71
1,82.49,72.25
0,80.80,91.19
1,119.34,103.54
0,76.56,86.87
0,73.50,83.47
0,72.04,80.92
1,105.66,75.76
1,79.91,67.62
1,91.15,81.44
1,93.78,80.26
1,82.09,68.25
0,69.91,78.99
1,76.40,63.29
0,71.41,81.40
0,74.75,84.57
0,78.49,89.20
1,106.41,93.36
0,73.34,81.55
1,63.56,53.82
1,77.70,64.73
0,71.83,80.40
0,71.94,81.20
0,77.68,87.74
0,77.65,86.27
1,67.32,55.81
0,79.36,90.16
1,67.89,55.80
1,104.06,89.42
1,75.76,66.37
1,122.44,110.04
1,60.22,35.25
0,76.83,85.66
0,70.80,79.83
0,82.01,92.83
1,97.00,80.01
1,98.17,78.94
1,79.39,66.14
0,63.81,71.51
0,74.06,83.04
0,76.87,86.26
0,68.67,78.22
0,73.85,84.21
0,78.37,86.09
0,81.54,91.80
0,75.90,86.02
0,79.53,90.34
0,76.49,86.05
0,75.69,85.15
1,94.42,81.57
1,123.00,109.54
1,51.71,40.60
0,79.54,89.37
0,71.94,81.37
0,82.68,92.59
1,83.69,67.14
0,76.04,85.75
0,81.87,93.72
1,75.32,65.56
0,78.24,87.79
0,73.98,84.21
1,92.65,77.85
0,79.80,90.68
1,96.48,83.56
1,57.71,40.45
0,77.21,87.67
0,78.88,88.20
0,75.12,84.94
1,64.93,43.49
0,78.39,87.25
1,116.08,99.17
0,77.98,86.67
1,105.79,91.79
1,84.61,71.03
1,56.99,36.12
1,85.75,74.95
0,80.49,90.18
1,124.18,111.31
0,72.16,81.74
1,71.77,62.82
0,70.52,79.19
0,79.37,87.71
0,72.06,81.34
1,83.38,73.79
0,69.06,78.53
1,118.40,101.84
0,74.74,82.90
1,97.55,80.17
1,86.32,71.31
0,74.17,84.49
0,81.16,90.49
0,77.32,87.62
1,80.50,68.02
0,67.48,78.99
0,78.01,86.49
0,74.42,83.60
1,64.21,54.61
1,74.12,60.87
1,93.03,79.52
1,61.03,45.63
0,83.48,93.09
1,87.24,77.72
0,77.18,86.39
0,72.31,81.85
0,67.35,76.10
1,101.20,86.37
0,74.78,84.29
1,105.81,93.13
1,73.85,55.51
0,76.87,85.83
1,64.60,55.50
0,78.61,88.93
1,89.57,75.90
0,82.62,93.19
1,76.70,62.48
0,72.66,80.14
1,78.39,68.66
1,58.76,39.50
1,60.24,42.34
0,79.47,88.98
0,79.37,88.73
1,127.51,114.84
0,81.33,90.95
0,73.55,84.02
1,74.05,62.03
1,91.95,78.69
1,69.91,54.72
1,84.55,75.15
1,85.27,69.86
0,65.05,73.73
0,77.99,87.79
0,74.02,85.08
1,78.01,69.94
1,82.15,64.66
0,72.85,82.04
0,70.18,81.85
0,73.64,84.74
0,73.50,83.56
0,75.88,84.61
1,143.36,128.00
1,77.44,65.88
0,77.46,90.61
0,75.28,83.06
0,70.74,79.48
1,85.27,71.90
0,77.44,86.55
0,79.37,90.32
1,74.18,62.28
1,146.92,128.95
1,94.42,81.64
1,99.74,83.54
1,92.79,75.23
1,117.38,105.19
1,99.37,91.30
0,78.92,87.58
1,56.99,33.28
1,66.65,55.58
0,73.63,83.99
1,77.10,67.70
0,70.63,80.57
1,93.61,76.97
1,84.14,71.06
0,75.24,85.29
1,51.17,36.62
0,67.92,76.75
0,81.20,89.33
1,98.82,83.71
0,78.50,87.01
0,76.34,85.25
0,75.17,86.20
1,67.68,58.60
0,76.58,85.44
1,86.22,74.65
0,72.92,80.42
1,77.20,64.42
0,74.53,83.80
0,76.23,86.53
1,64.02,49.97
1,55.85,36.55
1,70.70,61.30
0,71.40,79.02
0,83.21,94.19
1,88.92,80.13
0,73.68,83.31
1,90.29,77.56
1,52.36,34.94
0,77.53,89.13
0,74.60,82.98
0,79.27,89.02
0,76.52,88.21
1,75.76,60.26
0,79.23,90.03
1,80.29,71.40
1,102.51,91.16
1,70.35,61.34
0,70.89,80.13
1,91.13,73.95
1,135.69,120.54
1,56.67,48.53
0,75.99,85.56
0,78.59,88.60
0,72.23,80.11
0,76.49,85.51
1,85.43,72.82
1,60.79,52.39
0,79.80,89.48
1,89.01,79.03
1,82.52,69.92
1,53.66,36.40
1,66.59,55.54
1,95.81,81.88
1,78.44,55.21
0,82.14,93.04
0,73.08,82.41
1,102.08,89.71
1,84.83,52.27
0,71.25,79.78
1,75.40,63.78
0,77.61,88.42
1,80.37,63.68
0,74.32,86.28
1,96.57,84.43
1,61.16,40.34
0,67.38,77.17
1,89.57,79.21
1,83.25,72.07
0,73.14,81.14
1,97.63,84.69
1,85.60,71.58
0,82.13,93.22
0,70.36,77.95
1,59.20,47.08
0,74.59,82.06
1,72.57,61.37
1,76.86,65.97
1,93.17,80.19
0,73.43,84.73
1,80.91,67.25
1,122.73,112.35
1,59.46,46.36
1,67.51,53.79
1,120.61,103.61
0,76.35,85.65
0,81.84,90.81
1,80.42,68.84
0,71.11,80.10
1,104.90,93.43
0,71.06,79.94
0,74.57,84.59
0,72.89,82.39
0,72.13,80.44
1,84.93,73.95
0,73.13,82.76
1,82.65,65.93
0,76.21,85.51
0,72.83,81.39
0,76.53,85.90
1,62.37,52.90
1,77.68,59.44
1,125.17,113.08
1,78.50,66.59
1,96.00,85.25
0,79.47,89.31
0,75.74,83.35
0,74.05,82.45
0,77.57,88.54
0,74.34,83.29
0,70.82,82.31
1,89.36,76.83
0,72.32,82.10
1,81.19,62.69
0,77.43,85.48
1,53.74,29.56
1,69.50,57.25
1,143.72,131.29
1,105.36,91.59
1,100.29,89.27
1,75.12,65.38
1,99.63,84.12
1,102.10,90.35
0,76.49,85.11
1,47.45,33.32
1,95.06,86.08
0,72.77,81.96
1,81.47,65.95
0,77.99,88.29
0,77.29,87.48
1,80.14,66.35
0,78.38,88.97
0,69.40,78.94
0,74.59,84.82
0,72.91,82.99
0,75.94,85.90
0,80.69,91.52
1,99.99,90.13
0,73.51,84.23
0,68.76,77.78
0,73.42,83.79
0,78.99,87.01
1,83.03,70.55
1,68.94,57.96
0,83.66,95.88
0,76.29,86.26
0,71.57,80.58
0,77.26,86.50
0,81.63,91.53
1,50.40,41.77
0,71.27,80.48
0,77.59,87.64
0,78.36,88.99
0,74.03,81.72
1,102.15,90.06
0,76.50,85.03
0,76.36,85.58
1,106.75,84.15
1,81.10,70.15
0,78.90,89.45
0,74.02,81.74
0,66.23,74.56
0,79.30,89.16
1,67.32,56.91
0,78.42,88.11
0,65.30,73.97
0,73.03,82.15
0,74.17,83.97
0,80.28,91.65
0,80.40,89.89
1,84.38,69.39
1,99.61,76.10
1,75.55,68.36
1,85.13,71.84
1,48.83,31.78
1,87.71,69.45
0,73.05,83.78
0,71.83,79.66
1,72.39,58.31
1,70.35,61.39
0,72.35,80.58
0,78.03,89.98
0,70.60,80.82
0,71.21,79.18
1,88.16,65.21
1,103.30,91.52
0,74.14,82.45
1,63.40,53.73
0,72.77,82.48
0,71.41,80.22
0,76.29,85.48
1,82.50,68.91
0,71.23,79.22
1,64.74,45.89
0,75.88,84.46
1,77.86,64.89
1,89.13,76.34
0,80.69,91.06
0,73.65,83.33
0,69.88,79.35
1,124.34,113.43
0,73.56,83.47
1,79.25,69.21
1,84.21,72.28
1,105.44,90.70
0,71.84,81.59
1,91.78,81.51
1,74.54,65.56
0,78.47,87.83
0,76.54,85.90
1,93.69,69.22
0,70.88,80.93
1,50.94,28.78
1,108.64,97.26
0,74.67,83.65
0,81.97,91.71
1,98.32,83.62
1,123.37,106.31
1,70.60,50.99
0,74.39,82.53
1,77.34,66.95
0,71.89,83.46
1,95.62,83.35
1,60.43,49.80
1,98.17,86.26
1,102.39,92.85
0,76.49,84.54
0,78.80,87.06
1,122.69,109.44
1,92.98,78.50
1,96.90,83.33
0,71.77,80.93
1,39.39,22.50
1,58.64,45.91
1,66.67,49.57
1,58.06,44.02
0,74.56,83.90
1,95.02,83.87
1,93.44,81.26
1,66.79,49.93
1,74.60,39.52
0,77.67,87.61
0,73.79,81.99
1,93.59,61.66
0,72.72,82.56
1,82.29,66.40
1,102.83,86.71
0,71.16,80.84
0,74.60,84.66
0,78.81,88.57
1,75.59,63.82
1,84.48,66.64
1,90.79,78.76
0,72.46,80.37
1,81.06,72.38
1,112.75,98.74
0,74.85,84.06
0,73.07,82.98
0,74.81,82.45
1,61.26,45.61
0,74.19,82.23
0,74.01,84.54
0,71.31,80.87
1,65.07,52.83
1,76.25,57.47
0,74.14,84.10
0,75.79,85.84
0,73.37,83.22
1,123.44,110.56
1,79.88,68.29
0,77.88,87.05
1,108.57,94.92
0,70.31,78.94
1,114.65,96.84
0,78.99,87.97
0,74.34,83.56
0,73.95,83.81
0,78.04,87.98
1,96.51,82.92
1,73.29,58.36
0,78.62,86.58
0,81.72,91.93
0,73.86,82.99
0,77.99,87.91
1,128.11,116.73
1,72.33,61.81
1,85.28,67.16
0,85.64,95.78
0,74.72,84.35
0,76.27,85.84
1,80.02,67.27
0,83.04,93.18
1,78.10,67.25
0,76.92,83.81
0,79.54,91.27
1,64.37,47.82
0,75.49,85.69
0,73.87,82.28
1,59.78,51.40
1,79.13,66.37
1,68.40,56.07
1,75.68,52.34
0,77.67,88.83
1,72.77,59.68
1,61.51,52.17
1,108.48,98.56
1,64.04,55.78
0,71.28,81.51
1,141.87,129.06
1,87.54,70.42
0,76.63,86.95
0,73.01,82.12
0,75.39,84.51
1,56.08,40.26
1,83.30,71.42
0,77.46,86.92
0,76.70,87.52
1,77.09,67.53
1,83.08,62.34
0,73.02,82.80
0,80.36,91.46
1,78.04,65.20
1,76.52,64.24
0,79.73,88.89
1,52.97,31.25
1,87.91,76.91
0,74.31,84.15
1,82.36,71.38
1,64.01,51.63
1,70.78,60.16
0,73.02,81.82
0,76.06,85.11
0,74.44,83.60
1,114.98,99.20
1,94.96,81.80
0,72.14,80.46
1,96.06,82.25
1,113.24,103.62
1,71.54,63.56
1,72.54,64.80
0,68.98,79.06
1,60.22,46.39
0,81.59,90.15
1,63.32,49.47
1,88.65,76.64
0,76.22,84.76
0,71.83,81.30
0,75.65,86.62
0,78.24,88.22
1,70.42,60.34
0,74.23,82.00
1,78.46,64.27
1,74.64,63.66
0,76.89,87.96
0,74.97,85.27
0,70.68,79.47
1,99.16,84.05
1,94.52,78.12
0,75.37,84.76
0,76.97,86.20
0,75.93,85.61
0,76.88,88.08
0,75.01,83.67
1,63.20,49.11
1,142.10,127.17
0,76.77,87.23
1,85.36,67.31
0,78.70,88.38
0,80.58,90.29
1,59.64,50.48
1,99.40,85.08
1,118.96,99.34
1,73.52,62.63
1,88.78,76.04
0,73.86,84.39
0,70.41,78.16
0,72.66,80.94
0,77.33,86.30
1,77.90,66.69
0,74.07,83.00
1,75.74,64.51
1,75.22,62.83
1,96.68,83.60
0,69.15,79.62
0,68.44,79.05
0,71.36,81.04
1,69.85,57.72
0,75.95,85.51
0,71.12,79.89
1,69.79,61.79
0,66.81,75.45
0,72.40,81.64
1,101.80,88.01
0,73.90,83.83
0,72.91,83.28
1,65.21,51.78
0,72.51,80.84
0,76.93,86.92
0,71.32,80.06
1,85.51,74.67
1,75.01,59.70
1,91.56,68.57
0,75.80,85.53
1,126.24,111.61
1,50.70,25.89
1,102.25,87.24
0,80.41,87.88
1,139.05,125.59
1,92.63,75.63
0,79.55,89.00
1,101.40,86.15
0,76.14,86.04
0,70.45,80.44
0,78.97,89.74
0,79.13,89.46
1,80.96,67.03
1,47.34,32.32
1,98.22,83.89
0,72.77,80.98
1,100.79,83.14
1,117.06,103.79
0,73.41,82.54
1,86.14,74.05
0,78.24,88.35
0,80.76,91.96
1,68.63,59.39
1,101.59,91.13
0,76.36,86.54
0,72.75,83.10
1,90.39,78.01
1,124.12,111.36
1,69.25,52.80
1,84.97,61.09
1,90.32,74.83
0,77.36,85.89
0,71.43,79.80
1,105.52,93.53
1,127.08,114.26
0,80.91,91.32
0,77.17,86.44
0,81.05,90.98
1,43.93,30.36
0,77.85,88.28
1,57.21,48.84
0,74.04,83.89
0,81.70,92.24
0,70.26,79.11
0,74.63,84.00
1,111.59,99.61
1,72.17,56.89
0,79.42,88.81
0,77.42,87.07
0,76.83,87.22
1,99.35,78.82
1,123.54,112.89
1,70.94,60.53
1,97.17,85.05
0,75.49,85.23
1,104.43,89.89
0,69.34,78.93
0,77.82,88.09
1,100.19,84.79
1,81.93,53.07
0,68.13,78.12
1,66.22,53.98
1,101.05,89.73
0,76.02,86.40
1,82.96,69.36
0,68.51,77.80
1,91.23,80.34
0,74.16,84.43
0,74.29,83.24
0,81.56,94.00
0,77.91,86.98
0,75.50,85.83
1,99.31,70.05
0,73.06,82.52
1,74.28,62.93
1,83.64,71.88
1,83.16,67.64
0,75.24,83.58
0,84.89,96.91
0,76.62,86.31
0,76.62,86.87
1,64.97,51.53
0,79.28,89.35
1,94.56,78.74
0,72.25,80.50
1,103.66,94.79
0,74.92,85.49
0,77.19,87.27
1,80.11,63.80
0,82.69,90.59
0,73.17,81.18
0,76.67,88.03
0,84.72,95.70
0,78.22,88.35
1,93.74,75.72
0,70.42,78.21
1,90.59,71.16
1,63.78,52.44
0,80.53,90.30
0,70.69,77.96
1,99.95,83.47
1,126.85,113.40
0,71.82,80.94
1,80.57,68.90
1,84.30,72.67
0,76.72,86.52
1,127.16,114.55
1,95.98,87.82
0,75.04,84.57
1,86.90,72.66
0,73.03,80.47
1,58.93,43.04
0,73.61,83.95
0,73.91,82.19
0,75.29,85.02
0,75.91,85.48
0,67.58,76.76
1,78.58,66.35
1,86.73,74.31
1,91.28,77.97
0,74.36,85.43
1,73.26,62.22
1,54.27,38.41
0,79.30,88.60
1,94.94,83.64
1,100.73,85.92
1,107.22,92.73
0,71.21,79.27
0,69.46,78.83
1,106.65,94.11
1,35.38,12.76
0,69.95,79.52
1,100.36,86.28
1,93.96,78.20
0,79.64,91.30
0,83.62,93.51
0,75.96,85.46
0,71.90,81.51
0,74.60,83.26
0,77.28,85.71
0,72.33,82.59
1,63.69,56.01
0,74.61,85.16
0,71.12,80.50
1,91.77,77.39
1,91.11,78.73
1,121.07,108.41
1,79.17,67.38
0,77.08,86.87
0,78.69,87.80
0,71.57,80.62
1,116.09,100.58
0,73.52,81.34
1,88.82,79.20
1,96.83,81.72
0,80.72,91.07
0,78.45,87.30
1,87.06,74.40
1,102.73,91.84
0,74.16,85.43
0,73.25,83.13
0,77.91,87.27
1,113.02,101.52
1,93.59,69.06
1,87.83,66.38
1,84.84,73.32
1,46.87,27.22
1,75.53,66.17
0,77.35,87.93
1,88.58,76.05
1,90.59,76.37
1,80.56,71.89
1,76.04,70.20
1,81.12,71.90
1,88.33,77.69
0,77.13,86.73
1,74.46,63.86
1,88.69,71.11
1,114.70,98.89
1,80.48,69.96
0,75.65,85.37
1,148.69,133.52
1,94.73,82.96
0,80.22,91.87
0,78.38,88.90
0,82.19,92.95
0,74.25,83.66
1,74.82,62.95
0,72.16,80.28
0,86.73,97.27
0,78.43,86.86
1,121.41,104.81
1,121.61,108.69
1,72.52,58.55
1,74.65,61.29
0,76.99,86.37
1,106.53,94.73
1,48.01,37.84
0,72.35,81.85
0,82.94,93.06
1,62.73,48.22
1,83.27,69.84
0,75.61,84.45
1,95.26,79.84
0,74.06,84.01
1,76.94,65.27
1,79.35,69.34
0,77.38,86.57
1,70.31,56.81
0,73.81,84.14
1,64.43,53.80
1,66.78,52.41
1,89.45,75.67
0,70.38,79.64
0,77.53,87.32
1,100.10,82.88
1,57.31,47.14
1,106.03,87.58
0,76.43,86.65
0,77.53,86.18
1,74.26,62.43
0,78.75,89.24
0,72.96,81.81
1,53.60,35.02
1,90.75,76.86
1,89.44,74.36
0,73.58,80.91
1,87.25,77.43
1,93.82,78.81
0,71.45,80.44
0,75.80,84.58
0,70.45,79.64
1,70.36,61.68
1,81.53,66.91
0,75.66,84.93
0,80.15,89.85
0,69.00,77.18
0,73.57,83.25
1,118.58,104.79
1,71.71,58.40
0,73.26,83.07
1,77.58,66.07
1,64.61,36.79
0,77.48,87.19
0,74.07,82.96
1,55.41,43.07
0,75.36,84.49
1,112.73,97.25
0,70.45,80.35
1,73.87,56.24
1,71.80,61.52
0,73.28,83.05
0,68.27,76.06
1,82.89,74.42
0,66.76,76.25
0,78.03,89.57
1,85.86,61.96
0,78.77,87.78
0,67.68,76.99
0,74.46,84.02
0,75.82,85.78
1,66.45,50.48
0,74.22,84.20
1,80.79,68.91
0,62.91,71.24
0,76.70,88.13
1,123.68,105.87
1,78.80,69.95
0,83.10,91.67
0,68.89,78.38
1,107.02,92.62
0,80.48,88.75
0,69.43,79.03
1,106.82,91.34
1,93.42,80.87
1,72.87,47.06
0,74.62,84.50
1,105.07,87.64
1,73.00,61.82
1,67.19,57.45
0,77.51,87.09
1,65.83,48.07
0,77.18,87.46
0,69.64,79.84
0,75.26,83.98
0,79.18,88.11
0,75.06,85.97
0,84.83,96.88
0,74.15,83.16
0,77.62,88.46
0,81.69,91.60
0,70.04,79.35
0,80.57,90.76
0,75.76,86.05
1,70.70,60.19
1,95.80,82.31
1,62.12,47.73
0,74.82,83.92
1,75.61,65.18
0,79.76,90.43
0,68.64,78.20
0,78.82,87.70
0,77.43,87.77
1,83.64,72.09
1,64.15,53.09
1,70.64,59.31
0,73.83,82.84
1,74.13,66.32
0,80.15,90.13
0,76.47,86.50
0,85.31,95.54
1,71.61,59.92
0,78.79,89.08
1,83.41,71.52
1,92.65,76.41
0,74.69,83.08
0,74.42,84.69
0,89.36,100.30
0,74.62,84.47
1,122.92,103.44
1,96.20,78.43
1,70.84,61.96
1,82.44,66.08
0,70.87,79.23
1,56.01,45.61
0,81.35,90.48
0,77.40,86.15
1,62.15,43.42
1,116.74,99.79
0,77.55,87.81
0,72.24,82.15
1,69.46,57.88
1,113.56,100.62
1,92.38,77.86
1,107.97,95.28
0,73.35,81.55
1,71.59,60.09
0,73.58,83.22
1,96.53,67.32
1,90.70,77.40
1,65.36,55.84
1,74.03,62.49
1,47.09,33.02
0,69.25,79.06
0,63.61,73.32
1,59.38,45.62
0,78.68,88.14
0,73.71,82.18
1,78.16,64.66
1,92.67,80.02
1,108.73,95.93
1,79.85,66.86
0,73.85,81.80
1,57.98,47.03
0,74.62,84.84
0,81.14,90.06
1,97.13,82.55
1,96.23,81.71
1,115.52,102.51
1,94.63,81.60
1,78.51,67.76
0,73.16,82.19
1,72.30,60.97
0,70.00,79.98
1,102.18,85.38
0,81.00,89.89
0,78.31,89.89
0,76.56,85.68
1,114.31,96.64
0,75.03,84.51
1,77.77,67.63
1,114.52,97.37
1,81.72,72.52
0,73.24,82.86
0,71.89,81.64
1,63.92,53.03
1,68.88,51.82
1,69.80,61.09
1,98.45,84.77
0,72.77,82.10
1,79.21,68.08
0,82.32,93.14
0,77.24,88.67
1,97.74,83.38
0,77.10,86.59
1,85.87,73.53
1,139.71,123.34
1,64.79,54.58
1,74.72,61.72
0,72.32,79.30
1,77.47,64.15
0,77.55,87.31
1,63.05,45.52
0,77.58,88.05
0,79.54,87.68
0,77.33,87.55
1,66.53,55.73
1,85.23,63.13
1,101.49,78.03
1,67.47,57.09
0,73.94,83.29
0,74.23,83.85
0,70.80,77.93
0,76.23,85.41
0,73.92,83.47
1,69.64,60.06
0,74.11,85.23
0,74.06,83.26
0,79.98,89.42
1,147.87,133.64
1,115.82,103.01
0,82.01,92.59
1,86.17,72.51
1,83.37,70.45
1,88.17,76.19
1,37.57,12.99
0,71.66,81.16
0,72.24,81.77
1,63.98,53.20
0,78.16,86.90
1,123.43,111.12
1,81.31,67.31
0,72.67,81.76
1,110.63,97.69
1,104.96,92.20
1,85.80,69.24
0,74.20,83.31
1,64.28,55.92
0,69.16,78.77
1,78.54,68.55
0,77.20,87.33
0,76.48,86.86
1,53.21,35.85
0,80.58,90.53
0,73.33,83.00
1,74.49,56.66
0,73.76,82.05
1,104.02,93.49
1,58.47,48.44
1,105.23,92.24
1,78.99,67.22
1,57.98,45.13
0,76.42,85.11
1,71.48,61.25
0,71.42,82.04
0,72.75,82.74
0,70.63,79.71
1,117.27,102.80
1,84.33,73.44
1,82.59,62.86
1,85.22,75.67
1,80.14,70.47
0,68.08,76.99
1,92.86,80.28
0,78.11,88.18
0,76.55,86.11
0,83.30,93.47
1,131.17,109.49
0,73.54,82.99
1,68.85,58.68
1,89.69,72.90
0,78.86,89.71
0,86.66,98.42
0,72.08,81.53
0,71.12,80.63
1,115.74,101.79
0,77.86,86.97
1,99.72,86.98
1,84.84,73.45
1,84.04,67.70
1,54.19,43.59
1,61.20,34.43
0,77.51,87.73
0,70.47,79.56
0,78.72,88.45
1,67.49,58.69
1,93.98,78.85
1,100.48,88.57
0,73.28,82.60
0,76.95,86.24
0,78.00,87.60
0,80.36,89.80
0,67.48,76.45
0,63.44,71.20
0,79.64,88.83
0,74.09,83.10
0,75.85,86.63
0,76.72,86.66
0,75.47,85.63
1,89.91,77.68
1,68.33,58.18
1,59.82,46.99
0,80.40,92.60
0,68.56,78.97
0,71.74,81.04
1,127.88,114.91
0,73.73,82.24
0,81.75,93.40
1,110.28,93.89
0,72.50,80.07
0,74.28,83.79
1,88.87,74.93
0,72.70,83.41
1,57.29,46.10
1,61.82,50.17
0,78.59,87.87
0,81.63,90.91
0,79.47,89.42
1,83.90,70.93
0,80.50,90.18
1,85.64,63.38
0,73.81,82.50
1,90.46,79.82
1,77.55,68.91
1,75.28,61.00
1,70.06,61.12
0,66.73,73.95
1,81.80,69.83
0,75.47,85.61
1,85.01,74.70
0,75.14,84.92
0,79.89,88.95
0,70.31,79.81
1,122.51,106.99
0,74.27,82.46
1,95.73,83.42
0,79.64,89.97
1,63.52,54.00
1,79.73,70.37
0,80.21,90.36
0,79.67,90.18
0,82.73,93.17
1,93.72,77.55
0,84.71,94.47
0,74.87,83.12
0,76.47,85.85
1,80.62,64.39
1,85.55,76.47
1,84.08,73.01
1,80.00,45.53
0,69.82,79.13
1,72.32,61.03
0,69.96,75.49
0,72.02,81.64
0,74.36,83.86
1,94.25,82.36
0,74.67,85.15
1,113.00,101.73
1,74.89,65.11
0,75.24,84.16
1,64.44,45.24
0,75.88,83.66
1,83.91,69.67
0,73.38,83.55
1,104.51,94.12
0,73.87,81.34
1,84.22,70.48
1,92.17,81.89
1,100.25,86.46
0,75.58,85.21
0,79.18,89.74
1,71.57,59.83
0,78.38,88.45
0,80.42,90.42
1,86.38,74.80
1,62.59,53.29
1,62.33,52.41
1,88.13,75.57
1,115.81,103.43
0,81.24,91.73
0,73.26,84.34
0,68.72,78.75
1,106.99,91.87
1,85.36,71.29
0,75.73,84.43
0,75.49,85.46
0,73.55,82.58
0,73.94,81.97
0,73.94,84.45
1,78.89,68.83
1,96.84,85.16
0,71.89,81.78
0,77.11,85.66
0,66.46,75.44
1,120.77,107.51
0,78.86,88.87
0,77.61,86.35
1,76.39,66.05
1,122.98,107.50
1,58.59,42.97
1,72.78,55.14
1,60.75,48.64
1,85.47,58.80
1,119.94,108.30
0,73.60,84.50
1,83.31,63.75
1,76.55,56.01
0,75.29,83.52
1,66.79,56.08
0,78.49,88.82
1,82.86,68.28
1,64.74,53.08
0,69.49,79.01
1,78.30,68.00
0,76.46,87.69
